단지기본일련번호,면적일련번호,기준년월,KB일반가_만원,면적구분
15758,173984,201411,98000,84
15758,173984,201410,98000,84
15758,173984,201409,98000,84
15758,173984,201408,98000,84
15758,173984,201407,97000,84
15758,173984,201406,97000,84
15758,173984,201405,97000,84
15758,173984,201404,97000,84
15758,173984,201403,97000,84
15758,173984,201402,97000,84
15758,173984,201401,97000,84
15758,173984,201512,108500,84
15758,173984,201511,108500,84
15758,173984,201510,106000,84
15758,173984,201509,105000,84
15758,173984,201508,105000,84
15758,173984,201507,105000,84
15758,173984,201506,104000,84
15758,173984,201505,100750,84
15758,173984,201504,100750,84
15758,173984,201503,100500,84
15758,173984,201502,98000,84
15758,173984,201501,98000,84
25248,24186,201312,111000,84
25248,24186,201311,111000,84
25248,24186,201310,111000,84
25248,24186,201309,108500,84
25248,24186,201308,108000,84
25248,24186,201307,108000,84
25248,24186,201306,108000,84
25248,24186,201305,108000,84
25248,24186,201304,108000,84
25248,24186,201303,108000,84
25248,24186,201302,109000,84
25248,24186,201301,109000,84
25248,24186,201512,121500,84
25248,24186,201511,119000,84
25248,24186,201510,119000,84
25248,24186,201509,119000,84
25248,24186,201508,119000,84
25248,24186,201507,117500,84
25248,24186,201506,116000,84
25248,24186,201505,116000,84
25248,24186,201504,116000,84
25248,24186,201503,116000,84
25248,24186,201502,112500,84
25248,24186,201501,112500,84
25248,24186,201412,112500,84
25248,24186,201411,112500,84
25248,24186,201410,112500,84
25248,24186,201409,111500,84
25248,24186,201408,111500,84
25248,24186,201407,111500,84
25248,24186,201406,110500,84
25248,24186,201405,111000,84
25248,24186,201404,111000,84
25248,24186,201403,111000,84
25248,24186,201402,111000,84
25248,24186,201401,111000,84
25248,24186,201612,128000,84
25248,24186,201611,127500,84
25248,24186,201610,127500,84
25248,24186,201609,127000,84
25248,24186,201608,127000,84
25248,24186,201607,126000,84
25248,24186,201606,126000,84
25248,24186,201605,123000,84
25248,24186,201604,121500,84
25248,24186,201603,121500,84
25248,24186,201602,121500,84
25248,24186,201601,121500,84
25248,24186,201712,146500,84
25248,24186,201711,140000,84
25248,24186,201710,140000,84
25248,24186,201709,140000,84
25248,24186,201708,139000,84
25248,24186,201707,139000,84
25248,24186,201706,131000,84
25248,24186,201705,131000,84
25248,24186,201704,130000,84
25248,24186,201703,130000,84
25248,24186,201702,129000,84
25248,24186,201701,128000,84
25248,24186,201912,215000,84
25248,24186,201911,207500,84
25248,24186,201910,202500,84
25248,24186,201909,202500,84
25248,24186,201908,200000,84
25248,24186,201907,196500,84
25248,24186,201906,195000,84
25248,24186,201905,195000,84
25248,24186,201904,192500,84
25248,24186,201903,192500,84
25248,24186,201902,192500,84
25248,24186,201901,192500,84
25248,24186,202012,267500,84
25248,24186,202011,265000,84
25248,24186,202010,262500,84
25248,24186,202009,252500,84
25248,24186,202008,252500,84
25248,24186,202007,252500,84
25248,24186,202006,240000,84
25248,24186,202005,240000,84
25248,24186,202004,240000,84
25248,24186,202003,240000,84
25248,24186,202002,220000,84
25248,24186,202001,220000,84
25248,24186,202112,275000,84
25248,24186,202111,275000,84
25248,24186,202110,275000,84
25248,24186,202109,275000,84
25248,24186,202108,275000,84
25248,24186,202107,275000,84
25248,24186,202106,275000,84
25248,24186,202105,275000,84
25248,24186,202104,275000,84
25248,24186,202103,270000,84
25248,24186,202102,270000,84
25248,24186,202101,267500,84
25248,24186,201212,109000,84
25248,24186,201211,109000,84
25248,24186,201210,110000,84
25248,24186,201209,110000,84
25248,24186,201208,110000,84
25248,24186,201812,192500,84
25248,24186,201811,192500,84
25248,24186,201810,180000,84
25248,24186,201809,180000,84
25248,24186,201808,180000,84
25248,24186,201807,175000,84
25248,24186,201806,171500,84
25248,24186,201805,170000,84
25248,24186,201804,170000,84
25248,24186,201803,169000,84
25248,24186,201802,161500,84
25248,24186,201801,161500,84
25248,24186,202512,337500,84
25248,24186,202511,337500,84
25248,24186,202510,337500,84
25248,24186,202509,330000,84
25248,24186,202508,327500,84
25248,24186,202507,327500,84
25248,24186,202506,325000,84
25248,24186,202505,305000,84
25248,24186,202504,290000,84
25248,24186,202503,287500,84
25248,24186,202502,287500,84
25248,24186,202501,287500,84
25248,24186,202412,287500,84
25248,24186,202411,287500,84
25248,24186,202410,287500,84
25248,24186,202409,287500,84
25248,24186,202408,287500,84
25248,24186,202407,287500,84
25248,24186,202406,287500,84
25248,24186,202405,287500,84
25248,24186,202404,287500,84
25248,24186,202403,287500,84
25248,24186,202402,287500,84
25248,24186,202401,287500,84
25248,24186,202212,276500,84
25248,24186,202211,276500,84
25248,24186,202210,277500,84
25248,24186,202209,280000,84
25248,24186,202208,280000,84
25248,24186,202207,280000,84
25248,24186,202206,280000,84
25248,24186,202205,280000,84
25248,24186,202204,275000,84
25248,24186,202203,275000,84
25248,24186,202202,275000,84
25248,24186,202201,275000,84
25248,24186,202312,287500,84
25248,24186,202311,287500,84
25248,24186,202310,285000,84
25248,24186,202309,285000,84
25248,24186,202308,279000,84
25248,24186,202307,279000,84
25248,24186,202306,279000,84
25248,24186,202305,279000,84
25248,24186,202304,279000,84
25248,24186,202303,276500,84
25248,24186,202302,276500,84
25248,24186,202301,276500,84
25248,24186,202607,340000,84
25248,24186,202606,340000,84
25248,24186,202605,340000,84
25248,24186,202604,337500,84
25248,24186,202603,337500,84
25248,24186,202602,337500,84
25248,24186,202601,337500,84
25248,71101,201212,109000,84
25248,71101,201211,109000,84
25248,71101,201210,110000,84
25248,71101,201209,110000,84
25248,71101,201208,110000,84
25248,71101,201312,111000,84
25248,71101,201311,111000,84
25248,71101,201310,111000,84
25248,71101,201309,108500,84
25248,71101,201308,108000,84
25248,71101,201307,108000,84
25248,71101,201306,108000,84
25248,71101,201305,108000,84
25248,71101,201304,108000,84
25248,71101,201303,108000,84
25248,71101,201302,109000,84
25248,71101,201301,109000,84
25248,71101,201412,112500,84
25248,71101,201411,112500,84
25248,71101,201410,112500,84
25248,71101,201409,111500,84
25248,71101,201408,111500,84
25248,71101,201407,111500,84
25248,71101,201406,110500,84
25248,71101,201405,111000,84
25248,71101,201404,111000,84
25248,71101,201403,111000,84
25248,71101,201402,111000,84
25248,71101,201401,111000,84
25248,71101,201512,121500,84
25248,71101,201511,119000,84
25248,71101,201510,119000,84
25248,71101,201509,119000,84
25248,71101,201508,119000,84
25248,71101,201507,117500,84
25248,71101,201506,116000,84
25248,71101,201505,116000,84
25248,71101,201504,116000,84
25248,71101,201503,116000,84
25248,71101,201502,112500,84
25248,71101,201501,112500,84
25248,71101,201612,128000,84
25248,71101,201611,127500,84
25248,71101,201610,127500,84
25248,71101,201609,127000,84
25248,71101,201608,127000,84
25248,71101,201607,126000,84
25248,71101,201606,126000,84
25248,71101,201605,123000,84
25248,71101,201604,121500,84
25248,71101,201603,121500,84
25248,71101,201602,121500,84
25248,71101,201601,121500,84
25248,71101,201712,146500,84
25248,71101,201711,140000,84
25248,71101,201710,140000,84
25248,71101,201709,140000,84
25248,71101,201708,139000,84
25248,71101,201707,139000,84
25248,71101,201706,131000,84
25248,71101,201705,131000,84
25248,71101,201704,130000,84
25248,71101,201703,130000,84
25248,71101,201702,129000,84
25248,71101,201701,128000,84
25248,71101,201812,192500,84
25248,71101,201811,192500,84
25248,71101,201810,180000,84
25248,71101,201809,180000,84
25248,71101,201808,180000,84
25248,71101,201807,175000,84
25248,71101,201806,171500,84
25248,71101,201805,170000,84
25248,71101,201804,170000,84
25248,71101,201803,169000,84
25248,71101,201802,161500,84
25248,71101,201801,161500,84
25248,71101,201912,215000,84
25248,71101,201911,207500,84
25248,71101,201910,202500,84
25248,71101,201909,202500,84
25248,71101,201908,200000,84
25248,71101,201907,196500,84
25248,71101,201906,195000,84
25248,71101,201905,195000,84
25248,71101,201904,192500,84
25248,71101,201903,192500,84
25248,71101,201902,192500,84
25248,71101,201901,192500,84
25248,71101,202012,267500,84
25248,71101,202011,265000,84
25248,71101,202010,262500,84
25248,71101,202009,252500,84
25248,71101,202008,252500,84
25248,71101,202007,252500,84
25248,71101,202006,240000,84
25248,71101,202005,240000,84
25248,71101,202004,240000,84
25248,71101,202003,240000,84
25248,71101,202002,220000,84
25248,71101,202001,220000,84
25248,71101,202212,276500,84
25248,71101,202211,276500,84
25248,71101,202210,277500,84
25248,71101,202209,280000,84
25248,71101,202208,280000,84
25248,71101,202207,280000,84
25248,71101,202206,280000,84
25248,71101,202205,280000,84
25248,71101,202204,275000,84
25248,71101,202203,275000,84
25248,71101,202202,275000,84
25248,71101,202201,275000,84
25248,71101,202112,275000,84
25248,71101,202111,275000,84
25248,71101,202110,275000,84
25248,71101,202109,275000,84
25248,71101,202108,275000,84
25248,71101,202107,275000,84
25248,71101,202106,275000,84
25248,71101,202105,275000,84
25248,71101,202104,275000,84
25248,71101,202103,270000,84
25248,71101,202102,270000,84
25248,71101,202101,267500,84
25248,71101,202312,287500,84
25248,71101,202311,287500,84
25248,71101,202310,285000,84
25248,71101,202309,285000,84
25248,71101,202308,279000,84
25248,71101,202307,279000,84
25248,71101,202306,279000,84
25248,71101,202305,279000,84
25248,71101,202304,279000,84
25248,71101,202303,276500,84
25248,71101,202302,276500,84
25248,71101,202301,276500,84
25248,71101,202412,287500,84
25248,71101,202411,287500,84
25248,71101,202410,287500,84
25248,71101,202409,287500,84
25248,71101,202408,287500,84
25248,71101,202407,287500,84
25248,71101,202406,287500,84
25248,71101,202405,287500,84
25248,71101,202404,287500,84
25248,71101,202403,287500,84
25248,71101,202402,287500,84
25248,71101,202401,287500,84
25248,71101,202512,337500,84
25248,71101,202511,337500,84
25248,71101,202510,337500,84
25248,71101,202509,330000,84
25248,71101,202508,327500,84
25248,71101,202507,327500,84
25248,71101,202506,325000,84
25248,71101,202505,305000,84
25248,71101,202504,290000,84
25248,71101,202503,287500,84
25248,71101,202502,287500,84
25248,71101,202501,287500,84
25248,71101,202607,340000,84
25248,71101,202606,340000,84
25248,71101,202605,340000,84
25248,71101,202604,337500,84
25248,71101,202603,337500,84
25248,71101,202602,337500,84
25248,71101,202601,337500,84
14176,133735,200812,107500,84
14176,133735,200811,112500,84
14176,133735,200810,114000,84
14176,133735,200809,118000,84
14176,133735,200808,118000,84
14176,133735,200807,118000,84
14176,133735,200806,118000,84
14176,133735,200805,118000,84
14176,133735,200804,118000,84
14176,133735,200803,118000,84
14176,133735,200802,118000,84
14176,133735,200801,118000,84
14176,133735,200912,107500,84
14176,133735,200911,107500,84
14176,133735,200910,107500,84
14176,133735,200909,107500,84
14176,133735,200908,107500,84
14176,133735,200907,107500,84
14176,133735,200906,107500,84
14176,133735,200905,107500,84
14176,133735,200904,107500,84
14176,133735,200903,107500,84
14176,133735,200902,107500,84
14176,133735,200901,107500,84
14176,133735,201012,107500,84
14176,133735,201011,107500,84
14176,133735,201010,107500,84
14176,133735,201009,107500,84
14176,133735,201008,107500,84
14176,133735,201007,107500,84
14176,133735,201006,107500,84
14176,133735,201005,107500,84
14176,133735,201004,107500,84
14176,133735,201003,107500,84
14176,133735,201002,107500,84
14176,133735,201001,107500,84
14176,133735,201112,107500,84
14176,133735,201111,107500,84
14176,133735,201110,107500,84
14176,133735,201109,107500,84
14176,133735,201108,107500,84
14176,133735,201107,107500,84
14176,133735,201106,107500,84
14176,133735,201105,107500,84
14176,133735,201104,107500,84
14176,133735,201103,107500,84
14176,133735,201102,107500,84
14176,133735,201101,107500,84
14176,133735,201312,101500,84
14176,133735,201311,101500,84
14176,133735,201310,101500,84
14176,133735,201309,101500,84
14176,133735,201308,101500,84
14176,133735,201307,104000,84
14176,133735,201306,104000,84
14176,133735,201305,104000,84
14176,133735,201304,104000,84
14176,133735,201303,104000,84
14176,133735,201302,104000,84
14176,133735,201301,104000,84
14176,133735,201412,101500,84
14176,133735,201411,101500,84
14176,133735,201410,101500,84
14176,133735,201409,101500,84
14176,133735,201408,101500,84
14176,133735,201407,101500,84
14176,133735,201406,101500,84
14176,133735,201405,101500,84
14176,133735,201404,101500,84
14176,133735,201403,101500,84
14176,133735,201402,101500,84
14176,133735,201401,101500,84
14176,133735,201712,130000,84
14176,133735,201711,130000,84
14176,133735,201710,129000,84
14176,133735,201709,126500,84
14176,133735,201708,126500,84
14176,133735,201707,126500,84
14176,133735,201706,120000,84
14176,133735,201705,120000,84
14176,133735,201704,115000,84
14176,133735,201703,115000,84
14176,133735,201702,112500,84
14176,133735,201701,112500,84
14176,133735,201212,105500,84
14176,133735,201211,105500,84
14176,133735,201210,105500,84
14176,133735,201209,105500,84
14176,133735,201208,105500,84
14176,133735,201207,105500,84
14176,133735,201206,105500,84
14176,133735,201205,107500,84
14176,133735,201204,107500,84
14176,133735,201203,107500,84
14176,133735,201202,107500,84
14176,133735,201201,107500,84
14176,133735,201612,112500,84
14176,133735,201611,110000,84
14176,133735,201610,110000,84
14176,133735,201609,110000,84
14176,133735,201608,110000,84
14176,133735,201607,110000,84
14176,133735,201606,110000,84
14176,133735,201605,110000,84
14176,133735,201604,107500,84
14176,133735,201603,106000,84
14176,133735,201602,106000,84
14176,133735,201601,106000,84
14176,133735,201912,192500,84
14176,133735,201911,189000,84
14176,133735,201910,189000,84
14176,133735,201909,187500,84
14176,133735,201908,185000,84
14176,133735,201907,185000,84
14176,133735,201906,175000,84
14176,133735,201905,175000,84
14176,133735,201904,175000,84
14176,133735,201903,172500,84
14176,133735,201902,172500,84
14176,133735,201901,172500,84
14176,133735,202012,252500,84
14176,133735,202011,230000,84
14176,133735,202010,227500,84
14176,133735,202009,215000,84
14176,133735,202008,207500,84
14176,133735,202007,200000,84
14176,133735,202006,195000,84
14176,133735,202005,195000,84
14176,133735,202004,195000,84
14176,133735,202003,195000,84
14176,133735,202002,195000,84
14176,133735,202001,192500,84
14176,133735,202112,255000,84
14176,133735,202111,255000,84
14176,133735,202110,255000,84
14176,133735,202109,255000,84
14176,133735,202108,255000,84
14176,133735,202107,255000,84
14176,133735,202106,255000,84
14176,133735,202105,255000,84
14176,133735,202104,255000,84
14176,133735,202103,255000,84
14176,133735,202102,252500,84
14176,133735,202101,252500,84
14176,133735,202212,255000,84
14176,133735,202211,255000,84
14176,133735,202210,255000,84
14176,133735,202209,255000,84
14176,133735,202208,255000,84
14176,133735,202207,255000,84
14176,133735,202206,255000,84
14176,133735,202205,255000,84
14176,133735,202204,255000,84
14176,133735,202203,255000,84
14176,133735,202202,255000,84
14176,133735,202201,255000,84
14176,133735,201512,106000,84
14176,133735,201511,106000,84
14176,133735,201510,106000,84
14176,133735,201509,106000,84
14176,133735,201508,106000,84
